Salesperson,ProductClass,Year,Month,Invoice,QtyInvoiced,NetSalesValue,TargetSales,CustomerClass
SM-JW,SP,2023,6,10006824,2.0,61.9,387911.0545,CTRD-KA
SM-JW,SP,2023,6,10006824,2.0,114.46,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006824,1.0,84.8,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006824,1.0,3.5,387911.0545,CTRD-KA
SM-JW,SP,2023,6,10006825,1.0,1215.0,387911.0545,CTRD-KA
SM-JW,SP,2023,6,10006825,1.0,45.0,387911.0545,CTRD-KA
SM-JW,ACC,2023,6,10006825,6.0,90.0,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006825,1.0,84.8,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006825,1.0,4.2,387911.0545,CTRD-KA
SM-JW,SP,2023,6,10006826,1.0,95.0,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006826,1.0,116.6,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006826,1.0,1.4,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006827,1.0,530.0,387911.0545,CTRD-KA
SM-JW,SP,2023,6,10006827,2.0,283.56,387911.0545,CTRD-KA
SM-JW,SP,2023,6,10006827,1.0,147.22,387911.0545,CTRD-KA
SM-JW,SP,2023,6,10006827,1.0,131.28,387911.0545,CTRD-KA
SM-JW,SP,2023,6,10006827,1.0,128.84,387911.0545,CTRD-KA
SM-JW,SP,2023,6,10006827,1.0,138.21,387911.0545,CTRD-KA
SM-JW,SP,2023,6,10006827,1.0,31.01,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006827,1.0,212.0,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006827,1.0,7.7,387911.0545,CTRD-KA
SM-JW,SP,2023,6,10006828,1.0,564.92,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006828,1.0,148.4,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006829,1.0,180.2,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006829,1.0,12.6,387911.0545,CTRD-KA
SM-JW,SP,2023,6,10006830,1.0,88.04,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006830,1.0,116.6,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006830,1.0,35.7,387911.0545,CTRD-KA
SM-JW,SP,2023,6,10006831,1.0,97.97,387911.0545,CTRD-KA
SM-JW,SP,2023,6,10006831,1.0,264.88,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006831,1.0,212.0,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006831,1.0,16.1,387911.0545,CTRD-KA
SM-JW,SP,2023,6,10006832,1.0,141.58,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006832,1.0,116.6,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006832,1.0,18.9,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006833,1.0,148.4,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006833,1.0,62.3,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006834,1.0,127.2,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006834,1.0,16.1,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006835,1.0,127.2,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006836,1.0,127.2,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006837,1.0,84.8,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006837,1.0,3.5,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006838,1.0,84.8,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006839,1.0,296.8,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006839,1.0,105.14,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006840,1.0,233.2,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006841,1.0,169.6,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006842,1.0,169.6,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006842,1.0,2.1,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006843,1.0,169.6,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006844,1.0,233.2,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006845,1.0,169.6,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006846,1.0,169.6,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006846,1.0,17.5,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006847,1.0,169.6,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006847,1.0,249.18,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006848,1.0,169.6,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006848,1.0,107.94,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006849,1.0,296.8,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006850,1.0,296.8,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006851,1.0,296.8,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006852,1.0,296.8,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006852,1.0,127.4,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006853,1.0,84.8,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006853,1.0,206.08,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006854,1.0,169.6,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006854,1.0,206.23,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006855,1.0,169.6,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006855,1.0,17.5,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006856,1.0,296.8,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006856,1.0,321.18,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006857,1.0,169.6,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006858,1.0,169.6,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006858,1.0,49.34,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006859,1.0,169.6,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006860,1.0,169.6,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006861,1.0,127.2,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006862,1.0,127.2,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006863,1.0,127.2,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006863,1.0,45.02,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006864,1.0,360.4,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006864,1.0,47.25,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006865,1.0,296.8,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006865,1.0,169.6,387911.0545,CTRD-KA
SM-SH,SP,2023,6,10006866,1.0,28.0,277336.6064,CTRD-HRC
SM-SH,SERV,2023,6,10006866,1.0,150.0,277336.6064,CTRD-HRC
SM-SC,SP,2023,6,10006867,1.0,112.42,276849.2018,CTRD-HRC
SM-SC,SERV,2023,6,10006867,1.0,150.0,276849.2018,CTRD-HRC
SM-SC,SP,2023,6,10006868,1.0,370.0,276849.2018,CTRD-HRC
SM-SC,SP,2023,6,10006868,1.0,677.0,276849.2018,CTRD-HRC
SM-SC,SERV,2023,6,10006868,1.0,250.0,276849.2018,CTRD-HRC
SM-SH,SERV,2023,6,10006869,1.0,150.0,277336.6064,CTRD-HRC
SM-SH,SERV,2023,6,10006870,1.0,200.0,277336.6064,CTRD-HRC
SM-BC,SERV,2023,6,10006871,1.0,200.0,22812.68,CTRD-HRC
SM-JL,SP,2023,6,10006872,4.0,88.0,334839.4709,CTRD-HRC
SM-JL,SP,2023,6,10006872,2.0,112.0,334839.4709,CTRD-HRC
SM-JL,SERV,2023,6,10006872,1.0,250.0,334839.4709,CTRD-HRC
SM-JL,SERV,2023,6,10006872,1.0,196.08,334839.4709,CTRD-HRC
SM-SC,SERV,2023,6,10006873,1.0,150.0,276849.2018,CTRD-KA
SM-SC,SERV,2023,6,10006874,1.0,150.0,276849.2018,CTRD-KA
SM-SH,SP,2023,6,10006875,2.0,77.38,277336.6064,CTRD-HRC
SM-SH,SP,2023,6,10006875,2.0,143.08,277336.6064,CTRD-HRC
SM-SH,SERV,2023,6,10006875,1.0,150.0,277336.6064,CTRD-HRC
SM-SC,SERV,2023,6,10006876,1.0,200.0,276849.2018,CTRD-HRC
SM-JW,SERV,2023,6,10006877,1.0,10.0,387911.0545,CTRD-KA
SM-JW,SP,2023,6,10006877,1.0,5.0,387911.0545,CTRD-KA
SM-JW,SP,2023,6,10006877,1.0,384.78,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006877,1.0,160.0,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006877,1.0,16.0,387911.0545,CTRD-KA
SM-SC,SP,2023,6,10006878,1.0,50.0,276849.2018,CTRD-KA
SM-SC,SP,2023,6,10006878,1.0,50.0,276849.2018,CTRD-KA
SM-SC,SP,2023,6,10006878,1.0,50.0,276849.2018,CTRD-KA
SM-SC,SP,2023,6,10006878,2.0,60.0,276849.2018,CTRD-KA
SM-SC,SP,2023,6,10006878,2.0,110.0,276849.2018,CTRD-KA
SM-SC,SP,2023,6,10006878,1.0,50.0,276849.2018,CTRD-KA
SM-SC,SP,2023,6,10006878,1.0,30.0,276849.2018,CTRD-KA
SM-SC,SP,2023,6,10006878,1.0,30.0,276849.2018,CTRD-KA
SM-SC,SP,2023,6,10006878,1.0,652.0,276849.2018,CTRD-KA
SM-SC,SERV,2023,6,10006878,1.0,180.0,276849.2018,CTRD-KA
SM-SC,SP,2023,6,10006879,1.0,188.0,276849.2018,CTRD-KA
SM-SC,SERV,2023,6,10006879,1.0,200.0,276849.2018,CTRD-KA
SM-SC,SP,2023,6,10006880,1.0,1198.0,276849.2018,CTRD-KA
SM-SC,SP,2023,6,10006880,1.0,631.0,276849.2018,CTRD-KA
SM-SC,SERV,2023,6,10006880,1.0,200.0,276849.2018,CTRD-KA
SM-SC,FG,2023,6,10006881,30.0,2100.0,139750.0,CTRD-HRC
SHOPEE-DVG,DVG,2023,6,10006882,2.0,24.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006882,2.0,85.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006883,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006883,1.0,54.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006883,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006883,1.0,61.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006883,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006884,2.0,110.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006885,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006886,30.0,39.0,17933.31636,CTRD-ECOM
SM-KH,TEA,2023,6,10006887,1.0,90.0,4451.79,CTRD-HRC
SM-KH,TEA,2023,6,10006887,1.0,95.0,4451.79,CTRD-HRC
SM-KH,DVG,2023,6,10006887,1.0,40.5,61681.82273,CTRD-HRC
SM-KH,DVG,2023,6,10006887,1.0,40.5,61681.82273,CTRD-HRC
SM-KH,DVG,2023,6,10006887,1.0,11.0,61681.82273,CTRD-HRC
ECOM-GCR,FG,2023,6,10006888,2.0,95.0,6315.718182,CTRD-ECOM
ECOM-GCR,FG,2023,6,10006888,2.0,110.0,6315.718182,CTRD-ECOM
SM-JL,FG,2023,6,10006889,192.0,5280.0,151250.0,CTRD-SD
SM-JL,DVG,2023,6,10006889,24.0,729.12,334839.4709,CTRD-SD
SM-JL,DVG,2023,6,10006889,24.0,729.12,334839.4709,CTRD-SD
SM-JL,DVG,2023,6,10006889,24.0,729.12,334839.4709,CTRD-SD
SM-JL,DVG,2023,6,10006889,12.0,364.56,334839.4709,CTRD-SD
SM-JL,DVG,2023,6,10006889,9.0,432.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,6,10006889,3.0,148.5,334839.4709,CTRD-SD
SM-JL,DVG,2023,6,10006889,15.0,652.5,334839.4709,CTRD-SD
SM-JL,TEA,2023,6,10006889,4.0,142.8,49211.125,CTRD-SD
SM-KD,FG,2023,6,10006890,10.0,850.0,433.8181818,CTRD-HRC
SM-BC,DVG,2023,6,10006891,1.0,58.0,22812.68,CTRD-HRC
SM-BC,DVG,2023,6,10006891,1.0,66.0,22812.68,CTRD-HRC
SM-BC,DVG,2023,6,10006891,1.0,48.5,22812.68,CTRD-HRC
SM-JW,FG,2023,6,10006892,100.0,4000.0,375000.0,CTRD-HRC
SM-JL,DVG,2023,6,10006893,6.0,297.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,6,10006893,6.0,261.0,334839.4709,CTRD-SD
SM-JL,FG,2023,6,10006894,36.0,1224.0,151250.0,CTRD-HRC
SM-JL,DVG,2023,6,10006896,24.0,729.12,334839.4709,CTRD-HRC
SM-SC,DVG,2023,6,10006895,12.0,366.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,6,10006895,12.0,360.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,6,10006895,15.0,675.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,6,10006895,30.0,1260.0,276849.2018,CTRD-KA
SM-JW,ACC,2023,6,10006898,4.0,402.8,387911.0545,CTRD-KA
SM-JW,SERV,2023,6,10006898,1.0,25.0,387911.0545,CTRD-KA
SM-JW,CM,2023,6,10006899,3.0,34030.8,439733.3333,CTRD-KA
SM-JW,CM,2023,6,10006899,3.0,35507.01,439733.3333,CTRD-KA
SM-JW,CM,2023,6,10006899,3.0,34070.48,439733.3333,CTRD-KA
SM-JW,CM,2023,6,10006899,3.0,35680.76,439733.3333,CTRD-KA
SM-JW,CM,2023,6,10006899,3.0,38469.44,439733.3333,CTRD-KA
SM-JW,CM,2023,6,10006900,17.0,175950.0,439733.3333,CTRD-KA
SM-JW,CM,2023,6,10006900,17.0,195837.16,439733.3333,CTRD-KA
SM-JW,CM,2023,6,10006900,17.0,183005.04,439733.3333,CTRD-KA
SM-JW,CM,2023,6,10006900,17.0,191553.39,439733.3333,CTRD-KA
SM-SC,DVG,2023,6,10006901,30.0,1224.0,276849.2018,CTRD-KA
SM-JL,DVG,2023,6,10006902,30.0,911.4,334839.4709,CTRD-HRC
SM-BC,DVG,2023,6,10006903,10.0,485.0,22812.68,CTRD-HRC
SM-BC,ACC,2023,6,10006903,8.0,352.0,22812.68,CTRD-HRC
SM-SC,DVG,2023,6,10006904,1.0,36.0,276849.2018,CTRD-HRC
SM-SC,DVG,2023,6,10006904,1.0,40.5,276849.2018,CTRD-HRC
SM-SC,DVG,2023,6,10006904,1.0,40.5,276849.2018,CTRD-HRC
SM-SC,ACC,2023,6,10006904,1.0,500.0,276849.2018,CTRD-HRC
SM-SC,MILK,2023,6,10006905,24.0,168.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,6,10006906,1.0,40.5,276849.2018,CTRD-KA
SM-SC,DVG,2023,6,10006906,1.0,67.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,6,10006906,1.0,48.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,6,10006906,1.0,52.0,276849.2018,CTRD-KA
SM-JL,FG,2023,6,10006907,24.0,816.0,151250.0,CTRD-HRC
SM-JL,DVG,2023,6,10006907,2.0,80.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,6,10006907,1.0,40.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,6,10006907,1.0,40.0,334839.4709,CTRD-HRC
SM-BC,FG,2023,6,10006908,12.0,540.0,12250.0,CTRD-HRC
SM-SC,DVG,2023,6,10006909,3.0,136.8,276849.2018,CTRD-KA
SM-SC,DVG,2023,6,10006909,3.0,96.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,6,10006909,2.0,76.8,276849.2018,CTRD-KA
SM-SC,DVG,2023,6,10006909,2.0,86.4,276849.2018,CTRD-KA
SM-SC,DVG,2023,6,10006909,2.0,81.6,276849.2018,CTRD-KA
SM-SC,DVG,2023,6,10006910,2.0,83.2,276849.2018,CTRD-KA
SM-SC,DVG,2023,6,10006910,2.0,76.8,276849.2018,CTRD-KA
SM-SC,DVG,2023,6,10006910,1.0,40.8,276849.2018,CTRD-KA
SM-SC,DVG,2023,6,10006910,1.0,38.98,276849.2018,CTRD-KA
SM-SC,TEA,2023,6,10006911,18.0,540.0,33564.625,CTRD-HRC
SM-SC,TEA,2023,6,10006911,6.0,180.0,33564.625,CTRD-HRC
SM-SC,TEA,2023,6,10006911,24.0,840.0,33564.625,CTRD-HRC
SM-SC,TEA,2023,6,10006911,12.0,360.0,33564.625,CTRD-HRC
SM-SC,TEA,2023,6,10006911,24.0,720.0,33564.625,CTRD-HRC
SM-SC,TEA,2023,6,10006911,6.0,180.0,33564.625,CTRD-HRC
SM-SC,TEA,2023,6,10006912,3.0,117.0,33564.625,CTRD-HRC
SM-SC,TEA,2023,6,10006912,3.0,117.0,33564.625,CTRD-HRC
SM-SC,TEA,2023,6,10006912,3.0,117.0,33564.625,CTRD-HRC
SM-SC,TEA,2023,6,10006912,3.0,117.0,33564.625,CTRD-HRC
SM-SC,FG,2023,6,10006913,6.0,300.0,139750.0,CTRD-HRC
HQ,CM,2023,6,80000167,1.0,2880.0,1505.281818,CTRD-HRC
SHOPEE-DVG,DVG,2023,6,10006914,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006915,1.0,69.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006916,1.0,48.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006917,1.0,54.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006918,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006919,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006920,1.0,69.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006921,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006921,2.0,24.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006921,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006922,3.0,4.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006923,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006923,1.0,58.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006923,2.0,110.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006923,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006923,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006924,3.0,36.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006925,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006926,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006927,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006927,2.0,24.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006927,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006928,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006929,1.0,17.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006929,1.0,61.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006930,1.0,81.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006930,1.0,70.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006930,2.0,108.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006930,2.0,122.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006931,1.0,54.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006931,1.0,54.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006931,1.0,55.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006931,1.0,54.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006932,3.0,127.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006933,2.0,24.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,6,10006934,7.0,10.5,17933.31636,CTRD-ECOM
SM-KY,FG,2023,6,10006935,12.0,504.0,49000.0,CTRD-HRC
SM-SC,FG,2023,6,10006936,72.0,3420.0,139750.0,CTRD-HRC
SM-KY,FG,2023,6,10006937,30.0,825.0,49000.0,CTRD-HRC
SM-BC,FG,2023,6,10006938,12.0,450.0,12250.0,CTRD-HRC
SM-JL,FG,2023,6,10006939,12.0,900.0,151250.0,CTRD-HRC
SM-JL,FG,2023,6,10006940,24.0,660.0,151250.0,CTRD-HRC
SM-JL,BBX,2023,6,10006941,100.0,2900.0,334839.4709,CTRD-HRC
SM-JL,BBX,2023,6,10006941,100.0,2900.0,334839.4709,CTRD-HRC
SM-JL,TEA,2023,6,10006942,5.0,180.0,49211.125,CTRD-HRC
SM-JL,TEA,2023,6,10006942,5.0,180.0,49211.125,CTRD-HRC
SM-JL,TEA,2023,6,10006942,5.0,180.0,49211.125,CTRD-HRC
SM-JL,TEA,2023,6,10006942,5.0,180.0,49211.125,CTRD-HRC
SM-JL,TEA,2023,6,10006942,5.0,180.0,49211.125,CTRD-HRC
SM-JL,TEA,2023,6,10006942,5.0,180.0,49211.125,CTRD-HRC
SM-SH,MILK,2023,6,10006943,180.0,918.0,277336.6064,CTRD-HRC
SM-SC,DVG,2023,6,10006944,12.0,384.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,6,10006944,6.0,230.4,276849.2018,CTRD-KA
SM-JW,DVG,2023,6,10006945,24.0,672.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006945,12.0,444.0,387911.0545,CTRD-KA
SM-SC,ACC,2023,6,10006946,3.0,120.0,276849.2018,CTRD-KA
SM-JL,ACC,2023,6,10006947,26.0,1965.6,334839.4709,CTRD-HRC
SM-KY,DVG,2023,6,10006948,2.0,81.0,14432.82091,CTRD-HRC
SM-KY,DVG,2023,6,10006948,4.0,162.0,14432.82091,CTRD-HRC
SM-KY,ACC,2023,6,10006948,1.0,88.0,14432.82091,CTRD-HRC
SM-KY,TEA,2023,6,10006948,1.0,95.0,6565.0,CTRD-HRC
SM-JW,DVG,2023,6,10006949,480.0,9120.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006949,660.0,18480.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006949,10.0,90.0,387911.0545,CTRD-KA
SM-KY,DVG,2023,6,10006950,2.0,358.0,14432.82091,CTRD-HRC
SM-JL,DVG,2023,6,10006951,12.0,364.56,334839.4709,CTRD-HRC
SM-JL,TEA,2023,6,10006951,2.0,61.2,49211.125,CTRD-HRC
SM-JL,TEA,2023,6,10006951,4.0,142.8,49211.125,CTRD-HRC
SM-JL,TEA,2023,6,10006951,4.0,183.6,49211.125,CTRD-HRC
SM-JW,DVG,2023,6,10006952,48.0,1458.24,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006952,12.0,364.56,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006952,12.0,364.56,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006952,12.0,364.56,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006952,3.0,91.14,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006952,3.0,91.14,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006952,3.0,91.14,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006952,3.0,91.14,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006952,45.0,1957.5,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006952,15.0,742.5,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006952,9.0,445.5,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006952,45.0,2227.5,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006952,6.0,218.28,387911.0545,CTRD-KA
SM-BC,FG,2023,6,10006953,24.0,960.0,12250.0,CTRD-HRC
SM-BC,DVG,2023,6,10006953,2.0,81.0,22812.68,CTRD-HRC
SM-BC,DVG,2023,6,10006953,3.0,174.0,22812.68,CTRD-HRC
SM-BC,DVG,2023,6,10006953,6.0,414.0,22812.68,CTRD-HRC
SM-BC,TEA,2023,6,10006953,1.0,179.0,7019.0,CTRD-HRC
SM-KY,DVG,2023,6,10006954,2.0,81.0,14432.82091,CTRD-HRC
SM-KY,DVG,2023,6,10006954,5.0,202.5,14432.82091,CTRD-HRC
SM-KY,DVG,2023,6,10006954,3.0,121.5,14432.82091,CTRD-HRC
SM-KY,DVG,2023,6,10006954,5.0,202.5,14432.82091,CTRD-HRC
SM-KY,DVG,2023,6,10006954,5.0,202.5,14432.82091,CTRD-HRC
SM-KY,DVG,2023,6,10006954,3.0,121.5,14432.82091,CTRD-HRC
SM-KY,DVG,2023,6,10006954,3.0,189.0,14432.82091,CTRD-HRC
SM-KY,DVG,2023,6,10006954,1.0,51.0,14432.82091,CTRD-HRC
SM-KY,DVG,2023,6,10006955,1.0,40.5,14432.82091,CTRD-HRC
SM-KY,DVG,2023,6,10006955,1.0,40.5,14432.82091,CTRD-HRC
SM-KY,DVG,2023,6,10006955,2.0,81.0,14432.82091,CTRD-HRC
SM-KY,DVG,2023,6,10006955,3.0,153.0,14432.82091,CTRD-HRC
SM-KY,DVG,2023,6,10006955,3.0,153.0,14432.82091,CTRD-HRC
SM-KY,DVG,2023,6,10006955,6.0,291.0,14432.82091,CTRD-HRC
SM-KY,ACC,2023,6,10006955,2.0,88.0,14432.82091,CTRD-HRC
SM-KY,TEA,2023,6,10006955,1.0,179.0,6565.0,CTRD-HRC
SM-KY,TEA,2023,6,10006955,1.0,179.0,6565.0,CTRD-HRC
SM-JW,DVG,2023,6,10006956,60.0,3015.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006956,60.0,2970.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006956,240.0,7291.2,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006956,240.0,7291.2,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006956,120.0,4896.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006956,120.0,4896.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006956,120.0,4896.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006956,400.0,13952.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006956,360.0,18630.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006956,60.0,2970.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006956,240.0,7291.2,387911.0545,CTRD-KA
SM-JW,DVG,2023,6,10006956,240.0,7291.2,387911.0545,CTRD-KA
